season,month,day,year,location,game_type,home_team,away_team,home_score,away_score,tie
2003,5,10,2004,1,p,Tampa Bay Lightning,Philadelphia Flyers,2,6,0
2003,5,11,2004,1,p,San Jose Sharks,Calgary Flames,1,4,0
2003,5,13,2004,1,p,Philadelphia Flyers,Tampa Bay Lightning,1,4,0
2003,5,13,2004,1,p,Calgary Flames,San Jose Sharks,0,3,0
2003,5,15,2004,1,p,Philadelphia Flyers,Tampa Bay Lightning,3,2,0
2003,5,16,2004,1,p,Calgary Flames,San Jose Sharks,2,4,0
2003,5,17,2004,1,p,San Jose Sharks,Calgary Flames,0,3,0
2003,5,18,2004,1,p,Tampa Bay Lightning,Philadelphia Flyers,4,2,0
2003,5,19,2004,1,p,Calgary Flames,San Jose Sharks,3,1,0
2003,5,20,2004,1,p,Philadelphia Flyers,Tampa Bay Lightning,5,4,1
2003,5,22,2004,1,p,Tampa Bay Lightning,Philadelphia Flyers,2,1,0
2003,5,25,2004,1,p,Tampa Bay Lightning,Calgary Flames,1,4,0
2003,5,27,2004,1,p,Tampa Bay Lightning,Calgary Flames,4,1,0
2003,5,29,2004,1,p,Calgary Flames,Tampa Bay Lightning,3,0,0
2003,5,31,2004,1,p,Calgary Flames,Tampa Bay Lightning,0,1,0
2003,6,3,2004,1,p,Tampa Bay Lightning,Calgary Flames,2,3,1
2003,6,5,2004,1,p,Calgary Flames,Tampa Bay Lightning,2,3,0
2003,6,7,2004,1,p,Tampa Bay Lightning,Calgary Flames,2,1,0
2005,10,5,2005,1,r,Chicago Blackhawks,Anaheim Ducks,3,5,0
2005,10,5,2005,1,r,Buffalo Sabres,New York Islanders,6,4,0
2005,10,5,2005,1,r,Vancouver Canucks,Arizona Coyotes,3,2,0
2005,10,5,2005,1,r,Nashville Predators,San Jose Sharks,3,2,0
2005,10,5,2005,1,r,Florida Panthers,Winnipeg Jets,2,0,0
2005,10,5,2005,1,r,Minnesota Wild,Calgary Flames,6,3,0
2005,10,5,2005,1,r,Tampa Bay Lightning,Carolina Hurricanes,5,2,0
2005,10,5,2005,1,r,Edmonton Oilers,Colorado Avalanche,4,3,0
2005,10,5,2005,1,r,Dallas Stars,Los Angeles Kings,5,4,0
2005,10,5,2005,1,r,Boston Bruins,Montreal Canadiens,1,2,0
2005,10,5,2005,1,r,Philadelphia Flyers,New York Rangers,3,5,0
2005,10,5,2005,1,r,Toronto Maple Leafs,Ottawa Senators,2,2,1
2005,10,5,2005,1,r,New Jersey Devils,Pittsburgh Penguins,5,1,0
2005,10,5,2005,1,r,Detroit Red Wings,St. Louis Blues,5,1,0
2005,10,5,2005,1,r,Washington Capitals,Columbus Blue Jackets,3,2,0
2005,10,6,2005,1,r,New York Rangers,Montreal Canadiens,3,4,1
2005,10,6,2005,1,r,St. Louis Blues,Detroit Red Wings,3,4,0
2005,10,6,2005,1,r,Los Angeles Kings,Arizona Coyotes,3,2,0
2005,10,7,2005,1,r,Columbus Blue Jackets,Calgary Flames,1,3,0
2005,10,7,2005,1,r,Carolina Hurricanes,Pittsburgh Penguins,2,2,1
2005,10,7,2005,1,r,Chicago Blackhawks,San Jose Sharks,6,3,0
2005,10,7,2005,1,r,Washington Capitals,Winnipeg Jets,3,7,0
2005,10,7,2005,1,r,Buffalo Sabres,Boston Bruins,4,1,0
2005,10,7,2005,1,r,Philadelphia Flyers,New Jersey Devils,5,2,0
2005,10,7,2005,1,r,Florida Panthers,Tampa Bay Lightning,2,0,0
2005,10,8,2005,1,r,Nashville Predators,Anaheim Ducks,2,2,1
2005,10,8,2005,1,r,Pittsburgh Penguins,Boston Bruins,6,7,1
2005,10,8,2005,1,r,New York Islanders,Carolina Hurricanes,3,2,0
2005,10,8,2005,1,r,Dallas Stars,Colorado Avalanche,2,3,0
2005,10,8,2005,1,r,Arizona Coyotes,Minnesota Wild,2,1,0
2005,10,8,2005,1,r,St. Louis Blues,San Jose Sharks,6,7,0
2005,10,8,2005,1,r,Ottawa Senators,Buffalo Sabres,5,0,0
2005,10,8,2005,1,r,Tampa Bay Lightning,Florida Panthers,2,1,0
2005,10,8,2005,1,r,Toronto Maple Leafs,Montreal Canadiens,4,5,0
2005,10,8,2005,1,r,New Jersey Devils,New York Rangers,3,2,1
2005,10,8,2005,1,r,Edmonton Oilers,Vancouver Canucks,3,3,1
2005,10,8,2005,1,r,Winnipeg Jets,Washington Capitals,8,1,0
2005,10,9,2005,1,r,Detroit Red Wings,Calgary Flames,6,3,0
2005,10,9,2005,1,r,Los Angeles Kings,Minnesota Wild,2,1,1
2005,10,9,2005,1,r,Chicago Blackhawks,Columbus Blue Jackets,2,3,0
2005,10,10,2005,1,r,Tampa Bay Lightning,Boston Bruins,2,4,0
2005,10,10,2005,1,r,Anaheim Ducks,Edmonton Oilers,2,4,0
2005,10,10,2005,1,r,New York Islanders,Florida Panthers,1,3,0
2005,10,10,2005,1,r,Washington Capitals,New York Rangers,3,2,0
2005,10,10,2005,1,r,Buffalo Sabres,Pittsburgh Penguins,3,2,1
2005,10,10,2005,1,r,Colorado Avalanche,Calgary Flames,7,3,0
2005,10,10,2005,1,r,Ottawa Senators,Toronto Maple Leafs,5,5,1
2005,10,10,2005,1,r,Detroit Red Wings,Vancouver Canucks,2,4,0
2005,10,11,2005,1,r,Los Angeles Kings,Edmonton Oilers,3,1,0
2005,10,11,2005,1,r,Toronto Maple Leafs,Philadelphia Flyers,4,2,0
2005,10,11,2005,1,r,St. Louis Blues,Chicago Blackhawks,4,1,0
2005,10,11,2005,1,r,Montreal Canadiens,Ottawa Senators,2,4,0
2005,10,11,2005,1,r,Dallas Stars,Arizona Coyotes,3,2,0
2005,10,12,2005,1,r,San Jose Sharks,Columbus Blue Jackets,4,1,0
2005,10,12,2005,1,r,Winnipeg Jets,Montreal Canadiens,0,2,0
2005,10,12,2005,1,r,Colorado Avalanche,Nashville Predators,4,5,0
2005,10,12,2005,1,r,Minnesota Wild,Vancouver Canucks,6,0,0
2005,10,12,2005,1,r,Carolina Hurricanes,Washington Capitals,7,2,0
2005,10,13,2005,1,r,Florida Panthers,Boston Bruins,2,5,0
2005,10,13,2005,1,r,Tampa Bay Lightning,Buffalo Sabres,3,3,1
2005,10,13,2005,1,r,Calgary Flames,Dallas Stars,2,3,1
2005,10,13,2005,1,r,Los Angeles Kings,Detroit Red Wings,2,5,0
2005,10,13,2005,1,r,Washington Capitals,New York Islanders,3,5,0
2005,10,13,2005,1,r,Arizona Coyotes,Nashville Predators,4,4,1
2005,10,13,2005,1,r,New York Rangers,New Jersey Devils,4,1,0
2005,10,14,2005,1,r,Anaheim Ducks,Columbus Blue Jackets,4,3,0
2005,10,14,2005,1,r,Colorado Avalanche,Chicago Blackhawks,2,2,1
2005,10,14,2005,1,r,Edmonton Oilers,Dallas Stars,2,3,0
2005,10,14,2005,1,r,Winnipeg Jets,Toronto Maple Leafs,1,9,0
2005,10,14,2005,1,r,Philadelphia Flyers,Pittsburgh Penguins,6,5,1
2005,10,14,2005,1,r,Minnesota Wild,Vancouver Canucks,3,5,0
2005,10,15,2005,1,r,New York Rangers,Winnipeg Jets,5,1,0
2005,10,15,2005,1,r,Florida Panthers,Buffalo Sabres,3,2,0
2005,10,15,2005,1,r,New Jersey Devils,Carolina Hurricanes,1,6,0
2005,10,15,2005,1,r,San Jose Sharks,Chicago Blackhawks,4,3,0
2005,10,15,2005,1,r,Arizona Coyotes,Detroit Red Wings,0,2,0
2005,10,15,2005,1,r,Pittsburgh Penguins,Tampa Bay Lightning,1,3,0
2005,10,15,2005,1,r,Ottawa Senators,Boston Bruins,5,1,0
2005,10,15,2005,1,r,Calgary Flames,Edmonton Oilers,3,0,0
2005,10,15,2005,1,r,Philadelphia Flyers,New York Islanders,5,1,0
2005,10,15,2005,1,r,St. Louis Blues,Nashville Predators,1,4,0
2005,10,15,2005,1,r,Montreal Canadiens,Toronto Maple Leafs,2,3,0
2005,10,16,2005,1,r,Minnesota Wild,Anaheim Ducks,4,1,0
2005,10,16,2005,1,r,Los Angeles Kings,Columbus Blue Jackets,3,1,0
2005,10,16,2005,1,r,Vancouver Canucks,Dallas Stars,5,2,0
2005,10,16,2005,1,r,Washington Capitals,Tampa Bay Lightning,2,2,1
2005,10,17,2005,1,r,New York Rangers,Florida Panthers,4,0,0
2005,10,17,2005,1,r,Calgary Flames,Arizona Coyotes,0,2,0
2005,10,17,2005,1,r,Detroit Red Wings,San Jose Sharks,3,2,1
2005,10,18,2005,1,r,Vancouver Canucks,Chicago Blackhawks,6,2,0
2005,10,18,2005,1,r,New Jersey Devils,Florida Panthers,4,3,0
2005,10,18,2005,1,r,Edmonton Oilers,Arizona Coyotes,3,4,1
2005,10,18,2005,1,r,Montreal Canadiens,Boston Bruins,4,3,0
2005,10,19,2005,1,r,St. Louis Blues,Anaheim Ducks,3,2,0
2005,10,19,2005,1,r,Colorado Avalanche,Los Angeles Kings,4,5,0
2005,10,19,2005,1,r,Minnesota Wild,San Jose Sharks,6,1,0
2005,10,19,2005,1,r,New York Rangers,New York Islanders,2,2,1
2005,10,20,2005,1,r,Toronto Maple Leafs,Carolina Hurricanes,5,4,1
2005,10,20,2005,1,r,Vancouver Canucks,Arizona Coyotes,3,2,0
2005,10,20,2005,1,r,Boston Bruins,Buffalo Sabres,3,4,0
2005,10,20,2005,1,r,Calgary Flames,Edmonton Oilers,3,1,0
2005,10,20,2005,1,r,Dallas Stars,Los Angeles Kings,2,7,0
2005,10,20,2005,1,r,Pittsburgh Penguins,New Jersey Devils,3,6,0
2005,10,20,2005,1,r,New York Islanders,New York Rangers,5,4,0
2005,10,20,2005,1,r,Nashville Predators,St. Louis Blues,2,2,1
2005,10,20,2005,1,r,Winnipeg Jets,Tampa Bay Lightning,0,6,0
2005,10,20,2005,1,r,Florida Panthers,Washington Capitals,3,2,0
2005,10,21,2005,1,r,Detroit Red Wings,Anaheim Ducks,3,2,0
2005,10,21,2005,1,r,Tampa Bay Lightning,Ottawa Senators,1,4,0
2005,10,21,2005,1,r,Columbus Blue Jackets,San Jose Sharks,4,1,0
2005,10,21,2005,1,r,Edmonton Oilers,Colorado Avalanche,1,7,0
2005,10,22,2005,1,r,Dallas Stars,Calgary Flames,2,1,0
2005,10,22,2005,1,r,St. Louis Blues,Minnesota Wild,2,3,0
2005,10,22,2005,1,r,Winnipeg Jets,New Jersey Devils,4,3,0
2005,10,22,2005,1,r,Montreal Canadiens,New York Islanders,4,3,0
2005,10,22,2005,1,r,Buffalo Sabres,New York Rangers,3,1,0
2005,10,22,2005,1,r,Toronto Maple Leafs,Philadelphia Flyers,2,5,0
2005,10,22,2005,1,r,Boston Bruins,Pittsburgh Penguins,6,3,0
2005,10,22,2005,1,r,Nashville Predators,San Jose Sharks,2,1,0
2005,10,22,2005,1,r,Washington Capitals,Carolina Hurricanes,0,4,0
2005,10,22,2005,1,r,Vancouver Canucks,Colorado Avalanche,6,4,0
2005,10,22,2005,1,r,Columbus Blue Jackets,Detroit Red Wings,0,6,0
2005,10,23,2005,1,r,Los Angeles Kings,Calgary Flames,2,3,0
2005,10,23,2005,1,r,Chicago Blackhawks,Minnesota Wild,4,2,0
2005,10,23,2005,1,r,Anaheim Ducks,Arizona Coyotes,5,3,0
2005,10,24,2005,1,r,Carolina Hurricanes,Ottawa Senators,3,2,0
2005,10,24,2005,1,r,Toronto Maple Leafs,Boston Bruins,4,4,1
2005,10,24,2005,1,r,Columbus Blue Jackets,Detroit Red Wings,2,6,0
2005,10,25,2005,1,r,New York Islanders,Winnipeg Jets,4,3,0
2005,10,25,2005,1,r,Pittsburgh Penguins,Florida Panthers,3,4,1
2005,10,25,2005,1,r,Montreal Canadiens,Philadelphia Flyers,3,2,1
2005,10,25,2005,1,r,Arizona Coyotes,St. Louis Blues,5,4,1
2005,10,25,2005,1,r,Los Angeles Kings,Anaheim Ducks,3,1,0
2005,10,25,2005,1,r,Nashville Predators,Chicago Blackhawks,5,3,0
2005,10,25,2005,1,r,Colorado Avalanche,Edmonton Oilers,5,3,0
2005,10,25,2005,1,r,Minnesota Wild,Vancouver Canucks,1,3,0
2005,10,26,2005,1,r,Carolina Hurricanes,Boston Bruins,4,3,1
2005,10,26,2005,1,r,Anaheim Ducks,Calgary Flames,4,1,0
2005,10,26,2005,1,r,New Jersey Devils,Tampa Bay Lightning,3,6,0
2005,10,26,2005,0,r,Buffalo Sabres,Washington Capitals,2,3,0
2005,10,26,2005,1,r,Columbus Blue Jackets,Nashville Predators,3,2,1
2005,10,26,2005,1,r,Dallas Stars,San Jose Sharks,4,5,1
2005,10,27,2005,1,r,Pittsburgh Penguins,Winnipeg Jets,7,5,0
2005,10,27,2005,1,r,Arizona Coyotes,Calgary Flames,3,2,0
2005,10,27,2005,1,r,Philadelphia Flyers,Florida Panthers,5,4,1
2005,10,27,2005,1,r,Detroit Red Wings,Chicago Blackhawks,5,2,0
2005,10,27,2005,1,r,Ottawa Senators,Montreal Canadiens,4,3,1
2005,10,27,2005,1,r,New York Rangers,New York Islanders,3,1,0
2005,10,27,2005,1,r,Boston Bruins,Toronto Maple Leafs,2,1,0
2005,10,27,2005,1,r,Colorado Avalanche,Vancouver Canucks,6,2,0
2005,10,28,2005,1,r,New Jersey Devils,Buffalo Sabres,3,2,0
2005,10,28,2005,1,r,Dallas Stars,Edmonton Oilers,3,5,0
2005,10,28,2005,1,r,Columbus Blue Jackets,Minnesota Wild,1,1,1
2005,10,28,2005,1,r,Carolina Hurricanes,Philadelphia Flyers,8,6,0
2005,10,28,2005,1,r,Anaheim Ducks,St. Louis Blues,6,4,0
2005,10,28,2005,1,r,Los Angeles Kings,San Jose Sharks,4,5,0
2005,10,28,2005,1,r,Tampa Bay Lightning,Washington Capitals,4,2,0
2005,10,29,2005,1,r,New York Islanders,Buffalo Sabres,4,6,0
2005,10,29,2005,1,r,San Jose Sharks,Calgary Flames,2,2,1
2005,10,29,2005,1,r,Pittsburgh Penguins,Carolina Hurricanes,3,5,0
2005,10,29,2005,1,r,Minnesota Wild,Columbus Blue Jackets,3,1,0
2005,10,29,2005,1,r,Nashville Predators,Edmonton Oilers,1,5,0
2005,10,29,2005,1,r,Boston Bruins,New Jersey Devils,4,4,1
2005,10,29,2005,1,r,Montreal Canadiens,New York Rangers,2,5,0
2005,10,29,2005,1,r,Los Angeles Kings,St. Louis Blues,5,2,0
2005,10,29,2005,1,r,Arizona Coyotes,Dallas Stars,3,5,0
2005,10,29,2005,1,r,Chicago Blackhawks,Detroit Red Wings,2,4,0
2005,10,29,2005,1,r,Toronto Maple Leafs,Ottawa Senators,0,8,0
2005,10,29,2005,1,r,Winnipeg Jets,Tampa Bay Lightning,2,3,0
2005,10,29,2005,1,r,Colorado Avalanche,Vancouver Canucks,4,3,1
2005,10,30,2005,1,r,Ottawa Senators,Philadelphia Flyers,3,5,0
2005,10,30,2005,1,r,Anaheim Ducks,Arizona Coyotes,3,2,0
2005,10,31,2005,1,r,Toronto Maple Leafs,Florida Panthers,2,1,0
2005,10,31,2005,1,r,New York Rangers,Montreal Canadiens,1,4,0
2005,11,1,2005,1,r,New York Islanders,Boston Bruins,4,3,1
2005,11,1,2005,1,r,Edmonton Oilers,Columbus Blue Jackets,5,1,0
2005,11,1,2005,1,r,Montreal Canadiens,Florida Panthers,5,4,1
2005,11,1,2005,1,r,Anaheim Ducks,Nashville Predators,4,1,0
2005,11,1,2005,1,r,Tampa Bay Lightning,Winnipeg Jets,4,6,0
2005,11,1,2005,1,r,Detroit Red Wings,Chicago Blackhawks,4,1,0
2005,11,1,2005,1,r,Calgary Flames,Minnesota Wild,3,0,0
2005,11,1,2005,1,r,New Jersey Devils,Pittsburgh Penguins,3,4,1
2005,11,2,2005,1,r,San Jose Sharks,Nashville Predators,3,2,1
2005,11,2,2005,1,r,St. Louis Blues,Chicago Blackhawks,5,6,1
2005,11,2,2005,1,r,Dallas Stars,Los Angeles Kings,3,6,0
2005,11,2,2005,1,r,Vancouver Canucks,Minnesota Wild,2,1,0
2005,11,2,2005,1,r,Buffalo Sabres,Ottawa Senators,4,10,0
2005,11,3,2005,1,r,Colorado Avalanche,Anaheim Ducks,4,3,0
2005,11,3,2005,1,r,Calgary Flames,Columbus Blue Jackets,2,1,0
2005,11,3,2005,1,r,Detroit Red Wings,Edmonton Oilers,3,4,1
2005,11,3,2005,1,r,Boston Bruins,Florida Panthers,4,1,0
2005,11,3,2005,1,r,Ottawa Senators,Tampa Bay Lightning,4,2,0
2005,11,3,2005,1,r,Carolina Hurricanes,Toronto Maple Leafs,4,3,0
2005,11,3,2005,1,r,Philadelphia Flyers,Washington Capitals,8,1,0
2005,11,3,2005,1,r,Arizona Coyotes,Los Angeles Kings,4,0,0
2005,11,3,2005,1,r,New Jersey Devils,New York Rangers,2,4,0
2005,11,3,2005,1,r,New York Islanders,Pittsburgh Penguins,1,5,0
2005,11,4,2005,1,r,Vancouver Canucks,Columbus Blue Jackets,5,3,0
2005,11,4,2005,1,r,Dallas Stars,Chicago Blackhawks,9,1,0
2005,11,4,2005,1,r,St. Louis Blues,Edmonton Oilers,2,7,0
2005,11,4,2005,1,r,Washington Capitals,Winnipeg Jets,2,2,1
2005,11,4,2005,1,r,Buffalo Sabres,Montreal Canadiens,2,3,0
2005,11,4,2005,1,r,Anaheim Ducks,San Jose Sharks,0,1,1
2005,11,5,2005,1,r,Philadelphia Flyers,Winnipeg Jets,4,3,0
2005,11,5,2005,1,r,Colorado Avalanche,Dallas Stars,2,2,1
2005,11,5,2005,1,r,San Jose Sharks,Minnesota Wild,1,3,0
2005,11,5,2005,1,r,Ottawa Senators,New York Islanders,6,0,0
2005,11,5,2005,1,r,Los Angeles Kings,Nashville Predators,2,2,1
2005,11,5,2005,1,r,Detroit Red Wings,Arizona Coyotes,1,4,0
2005,11,5,2005,1,r,Boston Bruins,Pittsburgh Penguins,6,3,0
2005,11,5,2005,1,r,Toronto Maple Leafs,Tampa Bay Lightning,5,3,0
2005,11,5,2005,1,r,Montreal Canadiens,Buffalo Sabres,3,2,0
2005,11,5,2005,1,r,Carolina Hurricanes,Florida Panthers,2,0,0
2005,11,5,2005,1,r,New York Rangers,New Jersey Devils,2,2,1
2005,11,5,2005,1,r,Calgary Flames,Vancouver Canucks,1,0,0
2005,11,6,2005,1,r,Anaheim Ducks,Minnesota Wild,3,3,1
2005,11,6,2005,1,r,Chicago Blackhawks,Arizona Coyotes,2,1,1
2005,11,6,2005,1,r,Washington Capitals,Toronto Maple Leafs,5,4,0
2005,11,6,2005,1,r,St. Louis Blues,Detroit Red Wings,1,4,0
2005,11,7,2005,1,r,Dallas Stars,Edmonton Oilers,4,0,0
2005,11,7,2005,1,r,New York Rangers,Pittsburgh Penguins,2,3,0
2005,11,7,2005,1,r,Calgary Flames,Vancouver Canucks,4,3,0
2005,11,8,2005,1,r,Philadelphia Flyers,Boston Bruins,4,3,1
2005,11,8,2005,1,r,Nashville Predators,Edmonton Oilers,3,2,0
2005,11,8,2005,1,r,Minnesota Wild,Arizona Coyotes,2,4,0
2005,11,8,2005,1,r,Colorado Avalanche,San Jose Sharks,5,2,0
2005,11,8,2005,1,r,Montreal Canadiens,Tampa Bay Lightning,3,2,0
2005,11,8,2005,1,r,Toronto Maple Leafs,Washington Capitals,6,4,0
2005,11,8,2005,1,r,New Jersey Devils,New York Islanders,1,4,0
2005,11,9,2005,1,r,Buffalo Sabres,Carolina Hurricanes,3,5,0
2005,11,9,2005,1,r,Detroit Red Wings,Los Angeles Kings,5,4,1
2005,11,9,2005,1,r,Florida Panthers,New York Rangers,3,3,1
2005,11,9,2005,1,r,Winnipeg Jets,Pittsburgh Penguins,5,0,0
2005,11,9,2005,1,r,Columbus Blue Jackets,St. Louis Blues,3,1,0
2005,11,10,2005,1,r,Arizona Coyotes,Calgary Flames,3,4,0
2005,11,10,2005,1,r,Nashville Predators,Dallas Stars,5,3,0
2005,11,10,2005,1,r,Pittsburgh Penguins,Montreal Canadiens,2,2,1
2005,11,10,2005,1,r,Tampa Bay Lightning,New York Rangers,2,5,0
2005,11,10,2005,1,r,St. Louis Blues,Chicago Blackhawks,2,4,0
2005,11,10,2005,1,r,Vancouver Canucks,Colorado Avalanche,3,5,0
2005,11,10,2005,1,r,Philadelphia Flyers,New York Islanders,3,2,0
2005,11,10,2005,1,r,Boston Bruins,Ottawa Senators,2,5,0
2005,11,11,2005,1,r,Columbus Blue Jackets,Edmonton Oilers,1,3,0
2005,11,11,2005,1,r,Chicago Blackhawks,Los Angeles Kings,2,4,0
2005,11,11,2005,1,r,Detroit Red Wings,Minnesota Wild,3,1,0
2005,11,11,2005,1,r,Washington Capitals,New Jersey Devils,3,4,0
2005,11,11,2005,1,r,Florida Panthers,Carolina Hurricanes,0,1,0
2005,11,11,2005,1,r,Winnipeg Jets,Tampa Bay Lightning,5,2,0
2005,11,11,2005,1,r,Buffalo Sabres,Toronto Maple Leafs,5,2,0
2005,11,12,2005,1,r,New York Islanders,Boston Bruins,5,2,0
2005,11,12,2005,1,r,Philadelphia Flyers,Florida Panthers,5,4,0
2005,11,12,2005,1,r,New Jersey Devils,Washington Capitals,3,2,0
2005,11,12,2005,1,r,Arizona Coyotes,Anaheim Ducks,2,1,1
2005,11,12,2005,1,r,Carolina Hurricanes,Winnipeg Jets,0,9,0
2005,11,12,2005,1,r,Ottawa Senators,Buffalo Sabres,6,1,0
2005,11,12,2005,1,r,Calgary Flames,Colorado Avalanche,5,3,0
2005,11,12,2005,1,r,San Jose Sharks,Dallas Stars,2,2,1
2005,11,12,2005,1,r,Pittsburgh Penguins,New York Rangers,1,6,0
2005,11,12,2005,1,r,Nashville Predators,St. Louis Blues,3,1,0
2005,11,12,2005,1,r,Montreal Canadiens,Toronto Maple Leafs,4,5,1
2005,11,13,2005,1,r,Vancouver Canucks,Detroit Red Wings,4,1,0
2005,11,13,2005,1,r,Chicago Blackhawks,Edmonton Oilers,3,1,0
2005,11,13,2005,1,r,Columbus Blue Jackets,Los Angeles Kings,2,8,0
2005,11,13,2005,1,r,Anaheim Ducks,Dallas Stars,1,3,0
2005,11,14,2005,1,r,Tampa Bay Lightning,Philadelphia Flyers,5,2,0
2005,11,14,2005,1,r,Colorado Avalanche,Edmonton Oilers,2,5,0
2005,11,14,2005,1,r,Calgary Flames,Minnesota Wild,3,2,0
2005,11,14,2005,1,r,Pittsburgh Penguins,New York Islanders,2,2,1
2005,11,15,2005,1,r,Ottawa Senators,Carolina Hurricanes,1,2,0
2005,11,15,2005,1,r,Montreal Canadiens,Florida Panthers,4,3,1
2005,11,15,2005,1,r,Nashville Predators,Los Angeles Kings,3,2,0
2005,11,15,2005,1,r,Buffalo Sabres,New Jersey Devils,4,1,0
2005,11,15,2005,1,r,Toronto Maple Leafs,New York Rangers,2,1,0
2005,11,15,2005,1,r,Washington Capitals,Tampa Bay Lightning,3,3,1
2005,11,16,2005,1,r,Arizona Coyotes,Colorado Avalanche,1,3,0
2005,11,16,2005,1,r,Calgary Flames,Detroit Red Wings,3,1,0
2005,11,16,2005,1,r,Winnipeg Jets,New York Islanders,3,7,0
2005,11,16,2005,1,r,San Jose Sharks,Vancouver Canucks,1,3,0
2005,11,16,2005,1,r,Anaheim Ducks,Dallas Stars,2,4,0
2005,11,16,2005,1,r,Philadelphia Flyers,Pittsburgh Penguins,2,3,1
2005,11,16,2005,1,r,Columbus Blue Jackets,St. Louis Blues,0,2,0
2005,11,17,2005,1,r,Edmonton Oilers,Detroit Red Wings,6,5,1
2005,11,17,2005,1,r,Ottawa Senators,Florida Panthers,4,1,0
2005,11,17,2005,1,r,Tampa Bay Lightning,New York Islanders,3,2,0
2005,11,17,2005,1,r,Carolina Hurricanes,New York Rangers,5,1,0
2005,11,17,2005,1,r,Los Angeles Kings,Vancouver Canucks,5,4,0
2005,11,17,2005,1,r,Buffalo Sabres,Washington Capitals,8,5,0
2005,11,17,2005,1,r,Boston Bruins,Toronto Maple Leafs,1,4,0
2005,11,18,2005,1,r,Philadelphia Flyers,Winnipeg Jets,5,6,1
2005,11,18,2005,1,r,Dallas Stars,Columbus Blue Jackets,6,3,0
2005,11,18,2005,1,r,Calgary Flames,Chicago Blackhawks,2,5,0
2005,11,18,2005,1,r,Anaheim Ducks,Colorado Avalanche,2,3,0
2005,11,18,2005,1,r,New Jersey Devils,Montreal Canadiens,5,3,0
2005,11,19,2005,1,r,Toronto Maple Leafs,Winnipeg Jets,5,1,0
2005,11,19,2005,1,r,New York Rangers,Carolina Hurricanes,4,3,0
2005,11,19,2005,1,r,Edmonton Oilers,Chicago Blackhawks,3,4,0
2005,11,19,2005,1,r,Los Angeles Kings,Colorado Avalanche,4,3,0
2005,11,19,2005,1,r,Ottawa Senators,New Jersey Devils,5,4,0
2005,11,19,2005,1,r,Florida Panthers,New York Islanders,3,5,0
2005,11,19,2005,1,r,Minnesota Wild,Nashville Predators,4,2,0
2005,11,19,2005,1,r,Montreal Canadiens,Washington Capitals,1,5,0
2005,11,19,2005,1,r,Boston Bruins,Buffalo Sabres,2,3,0
2005,11,19,2005,1,r,Pittsburgh Penguins,Philadelphia Flyers,3,6,0
2005,11,19,2005,1,r,San Jose Sharks,Arizona Coyotes,3,3,1
2005,11,19,2005,1,r,Detroit Red Wings,St. Louis Blues,2,3,0
2005,11,20,2005,1,r,New York Rangers,Boston Bruins,3,2,0
2005,11,20,2005,1,r,Arizona Coyotes,Columbus Blue Jackets,5,1,0
2005,11,20,2005,1,r,Anaheim Ducks,Vancouver Canucks,2,3,0
2005,11,20,2005,1,r,Carolina Hurricanes,Tampa Bay Lightning,2,5,0
2005,11,21,2005,1,r,Edmonton Oilers,San Jose Sharks,1,1,1
2005,11,21,2005,1,r,Colorado Avalanche,Calgary Flames,2,2,1
2005,11,22,2005,1,r,Montreal Canadiens,Winnipeg Jets,2,2,1
2005,11,22,2005,1,r,Vancouver Canucks,Chicago Blackhawks,3,1,0
2005,11,22,2005,1,r,St. Louis Blues,Los Angeles Kings,3,6,0
2005,11,22,2005,1,r,Buffalo Sabres,New York Rangers,2,2,1
2005,11,22,2005,1,r,Carolina Hurricanes,Ottawa Senators,3,5,0
2005,11,22,2005,1,r,Philadelphia Flyers,Tampa Bay Lightning,2,4,0
2005,11,22,2005,1,r,Pittsburgh Penguins,Washington Capitals,5,4,0
2005,11,22,2005,1,r,Arizona Coyotes,Anaheim Ducks,1,2,0
2005,11,23,2005,1,r,New York Islanders,Buffalo Sabres,3,3,1
2005,11,23,2005,1,r,Detroit Red Wings,Colorado Avalanche,7,3,0
2005,11,23,2005,1,r,Florida Panthers,New Jersey Devils,1,5,0
2005,11,23,2005,1,r,Calgary Flames,San Jose Sharks,3,2,0
2005,11,23,2005,1,r,Dallas Stars,Anaheim Ducks,3,1,0
2005,11,23,2005,1,r,Toronto Maple Leafs,Boston Bruins,1,5,0
2005,11,23,2005,1,r,Minnesota Wild,Edmonton Oilers,3,4,0
2005,11,23,2005,1,r,Columbus Blue Jackets,Nashville Predators,2,4,0
2005,11,23,2005,1,r,Washington Capitals,Tampa Bay Lightning,3,3,1
2005,11,24,2005,1,r,Nashville Predators,Los Angeles Kings,4,3,0
2005,11,24,2005,1,r,Winnipeg Jets,New York Rangers,3,6,0
2005,11,24,2005,1,r,Vancouver Canucks,San Jose Sharks,3,2,0
2005,11,25,2005,1,r,Columbus Blue Jackets,Colorado Avalanche,0,5,0
2005,11,25,2005,1,r,Anaheim Ducks,Detroit Red Wings,3,1,0
2005,11,25,2005,1,r,Tampa Bay Lightning,New Jersey Devils,2,8,0
2005,11,25,2005,1,r,New York Islanders,Ottawa Senators,2,6,0
2005,11,25,2005,1,r,Boston Bruins,Philadelphia Flyers,3,5,0
2005,11,25,2005,1,r,Florida Panthers,Pittsburgh Penguins,6,3,0
